Session_ID,Customer_ID,Product_Viewed,Category,Page_Duration_Seconds,Pages_Viewed,Device_Type,Referrer,Time_of_Day,Bounce
11790,1193,Laptop,Electronics,219.30685986273312,9.0,Desktop,Direct,Night,Yes
11791,4132,Laptop,Accessories,91.40382571937289,2.0,Desktop,Direct,Morning,Yes
11792,11781,Headphones,Accessories,53.735308827602864,4.0,Tablet,Direct,Night,Yes
11793,9840,Smartwatch,Gadgets,26.018080704199637,6.0,Desktop,Email,Afternoon,No
11794,10645,Smartphone,Electronics,97.67337241374312,8.0,Desktop,Direct,Evening,Yes
11795,14094,Tablet,Electronics,189.73323936934912,7.0,Tablet,Email,Evening,No
11796,13052,Smartwatch,Accessories,149.8528684572284,8.0,Mobile,Email,Evening,Yes
11797,8085,Laptop,Electronics,225.24276804759918,3.0,Tablet,Facebook,Morning,Yes
11798,15627,Smartphone,Accessories,34.73327506500664,1.0,Desktop,Email,Afternoon,Yes
11799,2758,Tablet,Electronics,,8.0,Desktop,Google,Morning,Yes
11800,9993,Smartwatch,Gadgets,175.03927402382763,3.0,Desktop,Google,Afternoon,No
11801,993,Laptop,Electronics,152.89370616784933,6.0,Desktop,Direct,Night,Yes
11802,9035,Tablet,Gadgets,41.09706289738882,6.0,Desktop,Email,Afternoon,Yes
11803,2821,Headphones,Electronics,,5.0,Desktop,Direct,Evening,No
11804,6279,Laptop,Accessories,117.31195904885665,7.0,Mobile,Email,Morning,No
11805,7097,Headphones,Electronics,44.55175807644084,8.0,Tablet,Google,Afternoon,No
11806,8963,Laptop,Accessories,12.456332261363947,4.0,Desktop,Facebook,Morning,Yes
11807,11617,Smartphone,Accessories,208.3289270853579,5.0,Tablet,Direct,Evening,No
11808,2567,Smartwatch,Electronics,21.976503659250238,1.0,Tablet,Direct,Evening,No
11809,9475,Smartphone,Gadgets,161.78684266952655,4.0,Tablet,Email,Afternoon,No
11810,15984,Tablet,Gadgets,52.33424344226993,4.0,Tablet,Email,Morning,No
11811,899,Headphones,Gadgets,70.92994203785128,5.0,Mobile,Google,Night,No
11812,7167,Smartphone,Gadgets,29.421413961305568,5.0,Desktop,Facebook,Afternoon,No
11813,12783,Laptop,Electronics,234.61178705569554,9.0,Desktop,Google,Afternoon,Yes
11814,3866,Smartphone,Electronics,252.8456441565873,6.0,Tablet,Google,Evening,Yes
11815,5918,Headphones,Electronics,13.70537312497715,3.0,Mobile,Facebook,Evening,Yes
11816,3238,Smartphone,Accessories,26.88135575257181,6.0,Mobile,Direct,Night,No
11817,6820,Headphones,Accessories,147.43746973415685,7.0,Desktop,Direct,Evening,Yes
11818,8230,Tablet,Gadgets,143.17430061864965,3.0,Mobile,Direct,Night,Yes
11819,15464,Headphones,Accessories,287.17271655747885,6.0,Mobile,Facebook,Morning,No
11820,13156,Laptop,Accessories,91.4512113199226,1.0,Mobile,Facebook,Afternoon,No
11821,3459,Smartwatch,Electronics,253.9742812677792,5.0,Tablet,Facebook,Afternoon,No
11822,5646,Smartwatch,Accessories,205.8459426807416,7.0,Tablet,Email,Night,No
11823,15069,Laptop,Electronics,31.401437727936212,8.0,Mobile,Google,Night,Yes
11824,1939,Tablet,Electronics,,5.0,Mobile,Facebook,Afternoon,Yes
11825,5779,Tablet,Electronics,108.50901771156269,1.0,Desktop,Google,Afternoon,Yes
11826,14157,Smartwatch,Accessories,257.80455110937146,4.0,Tablet,Facebook,Night,No
11827,3083,Laptop,Electronics,611.2779592462203,8.0,Desktop,Facebook,Night,Yes
11828,14678,Headphones,Accessories,257.7017260770963,7.0,Desktop,Google,Evening,Yes
11829,2693,Smartphone,Electronics,47.999638830962574,,Mobile,Direct,Night,Yes
11830,1281,Smartphone,Accessories,30.736201475234886,6.0,Mobile,Email,Night,Yes
11831,8716,Laptop,Gadgets,198.3189097403747,7.0,Tablet,Email,Night,No
11832,452,Headphones,Gadgets,216.73453920184207,3.0,Mobile,Google,Night,No
11833,503,Smartphone,Gadgets,229.2696694601237,2.0,Tablet,Google,Afternoon,No
11834,1192,Laptop,Electronics,218.4438195390621,,Mobile,Facebook,Afternoon,No
11835,924,Tablet,Electronics,80.64908268329232,3.0,Mobile,Facebook,Morning,No
11836,8285,Tablet,Accessories,22.769896462164958,8.0,Desktop,Facebook,Afternoon,No
11837,15086,Headphones,Gadgets,123.88770721697794,6.0,Tablet,Facebook,Morning,Yes
11838,15206,Tablet,Electronics,175.3750970184439,5.0,Tablet,Direct,Evening,No
11839,12654,Headphones,Accessories,174.21259447566712,7.0,Mobile,Email,Night,Yes
11840,12477,Smartphone,Electronics,86.78520559080485,8.0,Mobile,Direct,Evening,No
11841,4087,Smartwatch,Electronics,205.6763588824024,5.0,Desktop,Direct,Night,Yes
11842,11434,Smartphone,Electronics,,5.0,Desktop,Direct,Afternoon,No
11843,6301,Smartwatch,Electronics,122.94976796941295,9.0,Mobile,Facebook,Afternoon,No
11844,9451,Laptop,Accessories,117.6257390632973,9.0,Tablet,Email,Evening,No
11845,8400,Tablet,Accessories,290.6978647227636,7.0,Tablet,Facebook,Afternoon,Yes
11846,14412,Tablet,Accessories,29.556209772498875,6.0,Desktop,Direct,Evening,Yes
11847,17170,Laptop,Gadgets,125.7930501248502,7.0,Mobile,Facebook,Afternoon,No
11848,16894,Headphones,Accessories,31.53209247242839,4.0,Desktop,Facebook,Morning,Yes
11849,3270,Laptop,Accessories,288.6614776032996,9.0,Mobile,Email,Afternoon,Yes
11850,9497,Tablet,Gadgets,16.959266472938943,9.0,Mobile,Email,Night,No
11851,10701,Headphones,Gadgets,170.41704402071267,7.0,Tablet,Facebook,Evening,Yes
11852,11177,Tablet,Accessories,210.20752337832397,3.0,Mobile,Facebook,Night,Yes
11853,8267,Smartwatch,Gadgets,56.19489184662423,2.0,Tablet,Email,Morning,Yes
11854,13514,Tablet,Accessories,42.18916936254393,5.0,Tablet,Email,Afternoon,Yes
11855,11527,Laptop,Electronics,48.29514291615843,3.0,Desktop,Direct,Afternoon,Yes
11856,12387,Smartphone,Electronics,82.37566022306007,9.0,Mobile,Facebook,Evening,Yes
11857,10034,Laptop,Accessories,167.64123966462574,1.0,Mobile,Google,Afternoon,Yes
11858,13522,Headphones,Gadgets,62.11126111377375,7.0,Tablet,Facebook,Night,Yes
11859,11132,Smartwatch,Accessories,169.67892610565113,2.0,Tablet,Email,Afternoon,No
11860,13616,Laptop,Gadgets,156.14141977164826,2.0,Tablet,Email,Morning,No
11861,13085,Smartphone,Gadgets,129.22820092974587,6.0,Desktop,Direct,Evening,No
11862,9244,Headphones,Accessories,13.495732911311276,,Desktop,Facebook,Night,Yes
11863,10712,Laptop,Accessories,39.016396023098935,4.0,Mobile,Facebook,Afternoon,Yes
11864,14826,Tablet,Electronics,5.909125410106209,5.0,Mobile,Google,Night,No
11865,6515,Tablet,Gadgets,14.687884915672816,7.0,Desktop,Direct,Evening,Yes
11866,7772,Smartwatch,Electronics,160.90612574631996,,Desktop,Direct,Morning,Yes
11867,8922,Smartphone,Electronics,74.7101331499211,,Tablet,Google,Morning,No
11868,15573,Smartphone,Gadgets,,2.0,Mobile,Facebook,Evening,Yes
11869,10516,Laptop,Gadgets,288.20044428002836,5.0,Mobile,Email,Afternoon,Yes
11870,5884,Laptop,Accessories,18.816616762735322,8.0,Mobile,Direct,Evening,Yes
11871,12473,Laptop,Gadgets,288.2023987724837,9.0,Mobile,Facebook,Night,No
11872,15474,Smartwatch,Electronics,62.188825917684596,4.0,Tablet,Google,Evening,No
11873,13753,Tablet,Electronics,284.6495673491494,9.0,Mobile,Facebook,Afternoon,Yes
11874,17842,Laptop,Accessories,111.45370070485242,4.0,Mobile,Email,Evening,Yes
11875,8182,Smartphone,Accessories,125.81538837127742,9.0,Desktop,Direct,Afternoon,No
11876,4087,Laptop,Electronics,246.18375792124434,7.0,Tablet,Google,Morning,No
11877,8561,Headphones,Electronics,105.66667117283586,7.0,Mobile,Email,Night,No
11878,1822,Smartphone,Electronics,121.82342132413413,4.0,Desktop,Facebook,Morning,Yes
11879,10578,Smartwatch,Gadgets,125.78252679335257,2.0,Desktop,Facebook,Afternoon,No
11880,11036,Tablet,Electronics,165.1604708308087,7.0,Desktop,Direct,Morning,No
11881,16082,Smartphone,Gadgets,164.06971702767646,8.0,Desktop,Email,Night,Yes
11882,13957,Laptop,Gadgets,51.58295070244898,,Tablet,Email,Night,Yes
11883,7756,Smartwatch,Electronics,74.63778223698661,8.0,Desktop,Email,Morning,No
11884,3323,Smartphone,Gadgets,94.45790757398589,9.0,Desktop,Google,Afternoon,Yes
11885,11501,Laptop,Electronics,266.3348677824862,6.0,Tablet,Facebook,Morning,Yes
11886,9140,Smartphone,Accessories,238.42322250831904,8.0,Tablet,Google,Afternoon,No
11887,2298,Laptop,Gadgets,122.9320497011657,5.0,Tablet,Google,Night,Yes
11888,8558,Smartwatch,Electronics,21.423097681656724,7.0,Tablet,Email,Evening,Yes
11889,16195,Headphones,Gadgets,14.991168428374264,1.0,Tablet,Facebook,Afternoon,No
11890,1725,Tablet,Accessories,10.901465611702548,1.0,Desktop,Direct,Afternoon,Yes
11891,8025,Headphones,Accessories,152.59721738219682,2.0,Mobile,Google,Afternoon,No
11892,11959,Smartphone,Electronics,294.77873369227615,2.0,Desktop,Email,Morning,No
11893,17400,Tablet,Gadgets,115.70362254531084,9.0,Mobile,Email,Evening,No
11894,4647,Smartwatch,Electronics,220.789520372828,9.0,Mobile,Facebook,Evening,Yes
11895,8145,Smartwatch,Gadgets,244.56361767463054,9.0,Tablet,Direct,Night,No
11896,9583,Smartphone,Accessories,33.534902118553106,9.0,Desktop,Google,Morning,No
11897,10036,Smartwatch,Electronics,271.1666828474178,8.0,Mobile,Google,Night,Yes
11898,5253,Smartwatch,Gadgets,259.0075041349753,4.0,Tablet,Direct,Afternoon,Yes
11899,13670,Laptop,Accessories,152.83982066350373,1.0,Mobile,Google,Afternoon,No
11900,2452,Laptop,Gadgets,8.330644660700628,,Desktop,Google,Morning,No
11901,15847,Smartphone,Accessories,273.52998129533535,9.0,Tablet,Direct,Night,Yes
11902,11366,Laptop,Electronics,57.97972059133341,,Mobile,Direct,Night,Yes
11903,5253,Tablet,Electronics,89.54733202337904,4.0,Desktop,Facebook,Night,No
11904,1327,Headphones,Gadgets,163.48269614883208,8.0,Desktop,Google,Evening,Yes
11905,1243,Tablet,Electronics,61.07406630926621,1.0,Mobile,Facebook,Afternoon,Yes
11906,2772,Smartwatch,Gadgets,161.59394005484688,,Tablet,Email,Night,Yes
11907,17922,Tablet,Accessories,212.70444568801568,9.0,Mobile,Facebook,Morning,Yes
11908,14211,Smartwatch,Electronics,94.75322691601997,4.0,Desktop,Direct,Evening,Yes
11909,15644,Tablet,Gadgets,235.62276619151032,5.0,Desktop,Direct,Evening,Yes
11910,7483,Laptop,Gadgets,62.13521568323839,7.0,Desktop,Google,Afternoon,No
11911,5113,Laptop,Accessories,290.9558419046728,5.0,Mobile,Google,Morning,Yes
11912,5474,Smartphone,Gadgets,,6.0,Tablet,Google,Morning,No
11913,14557,Smartwatch,Accessories,119.90861651616125,2.0,Desktop,Direct,Night,Yes
11914,3633,Tablet,Accessories,24.40497624335594,9.0,Desktop,Direct,Night,No
11915,750,Smartwatch,Electronics,239.3767113457826,1.0,Tablet,Email,Afternoon,Yes
11916,5238,Smartwatch,Electronics,,8.0,Desktop,Google,Morning,Yes
11917,5013,Smartphone,Electronics,202.91542035798037,6.0,Desktop,Google,Morning,Yes
11918,6797,Laptop,Gadgets,59.664280158051426,3.0,Tablet,Google,Afternoon,Yes
11919,9382,Tablet,Accessories,187.1167867823031,9.0,Tablet,Direct,Evening,No
11920,9010,Tablet,Gadgets,149.7038472089466,3.0,Desktop,Google,Afternoon,Yes
11921,13656,Smartphone,Accessories,229.34762589106342,8.0,Mobile,Direct,Evening,No
11922,2472,Tablet,Electronics,87.01812832544576,2.0,Tablet,Email,Evening,No
11923,8325,Smartwatch,Electronics,76.81076241168758,1.0,Tablet,Google,Morning,No
11924,4831,Smartwatch,Gadgets,165.77201135230248,6.0,Mobile,Google,Morning,Yes
11925,4180,Headphones,Gadgets,26.5082922640195,2.0,Mobile,Email,Night,Yes
11926,16378,Tablet,Accessories,220.65967214259106,3.0,Tablet,Facebook,Evening,Yes
11927,6776,Tablet,Accessories,163.93740106363506,4.0,Tablet,Facebook,Evening,Yes
11928,5068,Tablet,Gadgets,80.96526219405449,5.0,Mobile,Google,Evening,No
11929,17496,Smartwatch,Gadgets,,6.0,Tablet,Google,Afternoon,No
11930,12945,Tablet,Gadgets,153.56417187209703,9.0,Tablet,Google,Morning,Yes
11931,11625,Smartwatch,Gadgets,15.747376519221667,8.0,Tablet,Facebook,Afternoon,No
11932,5673,Smartwatch,Gadgets,7.127710189257028,1.0,Desktop,Google,Evening,Yes
11933,18129,Smartwatch,Accessories,166.5178755194853,5.0,Mobile,Google,Evening,No
11934,1965,Laptop,Accessories,294.44955193671365,4.0,Tablet,Google,Morning,Yes
11935,6619,Smartwatch,Electronics,199.4745040566021,5.0,Desktop,Email,Morning,Yes
11936,5064,Smartphone,Electronics,254.06426394757364,8.0,Tablet,Facebook,Afternoon,No
11937,14080,Tablet,Gadgets,200.2284165094312,9.0,Mobile,Email,Evening,No
11938,1481,Headphones,Accessories,171.35719222492185,3.0,Desktop,Email,Evening,No
11939,3385,Smartwatch,Accessories,174.80826290276735,9.0,Desktop,Facebook,Evening,Yes
11940,6531,Smartphone,Accessories,254.15524916523063,4.0,Tablet,Facebook,Morning,No
11941,9434,Smartphone,Gadgets,102.70090477498808,6.0,Desktop,Google,Evening,Yes
11942,305,Smartphone,Gadgets,,3.0,Mobile,Email,Afternoon,No
11943,7949,Headphones,Electronics,239.54597695460325,,Mobile,Google,Afternoon,Yes
11944,4145,Tablet,Electronics,125.08475090549497,4.0,Mobile,Facebook,Evening,Yes
11945,3046,Smartwatch,Electronics,175.46977885850248,4.0,Tablet,Facebook,Afternoon,Yes
11946,1112,Smartphone,Accessories,38.13556125718009,9.0,Desktop,Facebook,Night,Yes
11947,9617,Tablet,Accessories,125.46851129230005,8.0,Mobile,Direct,Night,No
11948,14023,Laptop,Accessories,268.98649570766815,,Mobile,Facebook,Evening,Yes
11949,6365,Smartphone,Accessories,240.29363699389484,8.0,Tablet,Google,Night,No
11950,7353,Smartphone,Electronics,89.91869513706118,8.0,Tablet,Email,Night,No
11951,14958,Headphones,Gadgets,122.78034040953088,,Tablet,Facebook,Morning,No
11952,617,Smartphone,Gadgets,108.9005174423957,7.0,Tablet,Google,Afternoon,No
11953,10407,Tablet,Electronics,273.5982288489919,1.0,Desktop,Email,Night,No
11954,15097,Headphones,Accessories,23.91193278417947,6.0,Desktop,Facebook,Afternoon,Yes
11955,13872,Headphones,Gadgets,,4.0,Mobile,Email,Night,Yes
11956,8367,Smartwatch,Gadgets,91.79517317191923,5.0,Tablet,Facebook,Evening,No
11957,14140,Laptop,Gadgets,55.40692956229651,9.0,Tablet,Google,Morning,No
11958,5796,Laptop,Accessories,260.99595091000407,5.0,Mobile,Email,Morning,Yes
11959,8904,Headphones,Gadgets,151.82316882772042,2.0,Mobile,Email,Afternoon,No
11960,1828,Smartphone,Electronics,161.264721467397,8.0,Mobile,Direct,Night,No
11961,5928,Headphones,Accessories,141.78021189611653,9.0,Tablet,Email,Afternoon,Yes
11962,6128,Laptop,Electronics,205.5355121899933,8.0,Tablet,Google,Evening,No
11963,6393,Tablet,Electronics,183.48421644442274,3.0,Desktop,Direct,Evening,No
11964,3027,Tablet,Gadgets,209.74861182274017,5.0,Tablet,Email,Afternoon,Yes
11965,7390,Laptop,Accessories,,7.0,Tablet,Google,Afternoon,Yes
11966,5307,Smartphone,Accessories,250.04663253117593,8.0,Mobile,Facebook,Night,No
11967,15768,Smartwatch,Accessories,87.94994799156375,4.0,Desktop,Direct,Night,Yes
11968,11248,Laptop,Accessories,162.94996178199577,7.0,Mobile,Direct,Evening,Yes
11969,11505,Tablet,Gadgets,220.8367841636193,4.0,Desktop,Direct,Evening,Yes
11970,13862,Headphones,Gadgets,136.75174167364668,9.0,Desktop,Direct,Morning,No
11971,5450,Headphones,Gadgets,115.13858906859541,5.0,Mobile,Google,Morning,Yes
11972,17598,Smartwatch,Electronics,190.6670848212145,,Desktop,Direct,Evening,No
11973,5114,Laptop,Gadgets,166.5893147915383,9.0,Desktop,Direct,Afternoon,Yes
11974,9033,Smartwatch,Gadgets,,2.0,Tablet,Google,Morning,No
11975,12242,Headphones,Accessories,93.81242419273636,1.0,Tablet,Facebook,Evening,Yes
11976,10425,Smartphone,Electronics,278.63828390818327,5.0,Tablet,Facebook,Afternoon,No
11977,8263,Smartwatch,Gadgets,258.37855120275844,3.0,Tablet,Google,Night,No
11978,9777,Smartwatch,Accessories,174.4011685461624,7.0,Desktop,Facebook,Evening,No
11979,12626,Tablet,Gadgets,34.84242487129024,2.0,Tablet,Direct,Night,Yes
11980,16181,Laptop,Electronics,240.40243472151064,5.0,Tablet,Email,Morning,Yes
11981,16368,Laptop,Accessories,,8.0,Desktop,Google,Night,No
11982,10348,Smartwatch,Electronics,240.9155865810353,3.0,Tablet,Direct,Night,No
11983,11918,Smartphone,Electronics,237.95506107519202,7.0,Tablet,Email,Night,No
11984,7115,Headphones,Electronics,274.1283200330749,6.0,Desktop,Email,Night,Yes
11985,11982,Smartwatch,Accessories,207.17364475852875,2.0,Tablet,Google,Morning,No
11986,5870,Headphones,Gadgets,195.33360581942702,6.0,Desktop,Direct,Afternoon,Yes
11987,9275,Laptop,Electronics,218.2783178635798,1.0,Mobile,Facebook,Afternoon,Yes
11988,7180,Headphones,Electronics,134.92950408888657,7.0,Mobile,Email,Morning,No
11989,394,Laptop,Accessories,155.42848283539817,5.0,Tablet,Facebook,Evening,Yes
11990,13245,Smartwatch,Electronics,51.15675355003139,5.0,Tablet,Google,Afternoon,Yes
11991,14328,Smartphone,Electronics,292.8067375395244,1.0,Tablet,Direct,Morning,No
11992,9162,Laptop,Accessories,94.61388374779575,1.0,Desktop,Facebook,Morning,No
11993,10662,Smartphone,Gadgets,145.67521993762588,2.0,Tablet,Google,Evening,No
11994,18143,Tablet,Gadgets,243.3301325052045,5.0,Mobile,Direct,Afternoon,No
11995,1885,Headphones,Accessories,271.7217529463875,7.0,Mobile,Google,Morning,Yes
11996,9603,Laptop,Electronics,102.57379457860104,6.0,Mobile,Facebook,Afternoon,Yes
11997,7657,Smartwatch,Electronics,281.41088568475215,7.0,Mobile,Facebook,Night,Yes
11998,13164,Headphones,Gadgets,29.894939173380106,2.0,Tablet,Direct,Evening,No
11999,6164,Tablet,Accessories,204.45882151126824,1.0,Mobile,Direct,Afternoon,Yes
12000,7176,Headphones,Electronics,249.02405315789403,9.0,Mobile,Email,Evening,No
12001,6997,Headphones,Gadgets,281.0942996923084,7.0,Tablet,Email,Evening,No
12002,6799,Headphones,Accessories,226.62595804455347,7.0,Mobile,Google,Evening,Yes
12003,15821,Headphones,Electronics,248.972345125484,7.0,Tablet,Google,Evening,Yes
12004,11694,Headphones,Accessories,9.005013832275603,9.0,Tablet,Direct,Afternoon,Yes
12005,205,Smartwatch,Electronics,206.8339958414973,8.0,Desktop,Direct,Morning,Yes
12006,11331,Headphones,Accessories,221.96783731555738,8.0,Mobile,Email,Afternoon,No
12007,4456,Smartwatch,Gadgets,66.90080224370142,9.0,Mobile,Direct,Afternoon,Yes
12008,5831,Headphones,Accessories,77.5932799690571,9.0,Desktop,Email,Afternoon,Yes
12009,807,Headphones,Gadgets,56.92185742017475,5.0,Desktop,Email,Evening,Yes
12010,5262,Smartphone,Accessories,142.9464434963589,1.0,Desktop,Google,Afternoon,Yes
12011,7231,Smartphone,Electronics,22.597645298847034,8.0,Mobile,Google,Morning,Yes
12012,497,Headphones,Accessories,193.3358363750161,8.0,Mobile,Google,Afternoon,Yes
12013,9547,Headphones,Electronics,275.8313464173492,5.0,Desktop,Email,Night,No
12014,14872,Tablet,Electronics,220.06585174247806,9.0,Mobile,Email,Evening,No
12015,487,Laptop,Accessories,257.17733711448784,7.0,Mobile,Email,Evening,No
12016,3868,Smartwatch,Electronics,45.4942850495043,9.0,Desktop,Google,Afternoon,No
12017,4898,Laptop,Gadgets,205.59430379642015,3.0,Mobile,Facebook,Morning,Yes
12018,16348,Laptop,Gadgets,126.2512759322291,7.0,Tablet,Google,Afternoon,Yes
12019,7334,Laptop,Accessories,27.541579992741468,6.0,Tablet,Facebook,Night,No
12020,5825,Smartwatch,Electronics,200.31824619578387,1.0,Mobile,Facebook,Morning,Yes
12021,8478,Laptop,Accessories,142.54106827827465,3.0,Mobile,Email,Night,Yes
12022,5883,Headphones,Accessories,49.999232596273664,9.0,Desktop,Facebook,Evening,No
12023,9986,Headphones,Electronics,,8.0,Mobile,Email,Afternoon,Yes
12024,2104,Headphones,Electronics,156.85283133772768,7.0,Desktop,Facebook,Afternoon,Yes
12025,14843,Laptop,Electronics,161.5706548114464,3.0,Mobile,Google,Night,No
12026,4659,Smartwatch,Electronics,73.76025357097512,5.0,Desktop,Direct,Afternoon,Yes
12027,15785,Laptop,Electronics,178.17418283470144,5.0,Tablet,Google,Night,No
12028,11606,Smartwatch,Accessories,96.65037339465617,8.0,Tablet,Facebook,Morning,No
12029,13748,Headphones,Accessories,279.12835705846385,2.0,Tablet,Google,Morning,Yes
12030,9956,Tablet,Accessories,273.6266329191209,2.0,Mobile,Direct,Morning,Yes
12031,1359,Tablet,Gadgets,59.31284424647139,6.0,Mobile,Direct,Night,No
12032,14966,Smartphone,Electronics,222.04717902570752,4.0,Mobile,Email,Evening,No
12033,7278,Laptop,Gadgets,61.05021383562523,3.0,Mobile,Direct,Morning,Yes
12034,15326,Smartwatch,Electronics,80.57438098266954,,Desktop,Facebook,Morning,Yes
12035,11315,Headphones,Gadgets,93.71426281491094,1.0,Tablet,Google,Night,No
12036,16534,Laptop,Electronics,,,Mobile,Email,Evening,Yes
12037,121,Headphones,Gadgets,103.5282478388887,6.0,Desktop,Direct,Night,No
12038,17758,Laptop,Electronics,221.69619316552553,2.0,Tablet,Email,Morning,No
12039,15852,Headphones,Gadgets,244.06658284626192,2.0,Tablet,Facebook,Evening,Yes
12040,18180,Smartwatch,Electronics,205.99003165284591,,Desktop,Direct,Morning,No
12041,4547,Tablet,Electronics,8.316102329641492,9.0,Desktop,Direct,Night,No
12042,10568,Smartphone,Electronics,46.48765079000379,6.0,Tablet,Facebook,Afternoon,No
12043,16992,Smartwatch,Electronics,292.6480369982707,7.0,Tablet,Facebook,Morning,Yes
